15662067,Summers,743,France,Male,40,8,68155.59,1,94876.65,1,GOLD,413
15779581,Bottrill,734,Spain,Female,43,3,55853.33,0,94811.85,1,PLATINUM,263
15662901,Hu,656,France,Male,37,2,0,0,67840.81,2,SILVER,436
15689751,Jones,666,France,Female,31,2,79589.43,0,4050.57,5,DIAMOND,569
15667742,Vincent,627,Spain,Male,41,5,100880.76,0,134665.25,4,GOLD,395
15738448,Sanford,480,Germany,Female,25,3,174330.35,0,181647.13,1,DIAMOND,425
15680243,Brown,792,France,Male,19,7,143390.51,1,33282.84,4,DIAMOND,391
15745083,Lei,613,Germany,Male,59,8,91415.76,0,27965,2,DIAMOND,422
15708228,Toscani,476,Germany,Male,30,3,134366.42,1,68343.53,4,GOLD,709
15628523,Chien,539,France,Female,24,3,0,1,198161.07,4,PLATINUM,449
15708196,Uchenna,696,Spain,Male,60,8,88786.81,1,196858.4,1,PLATINUM,628
15735549,Lori,810,Germany,Male,35,3,96814.46,1,120511.03,1,GOLD,275
15809347,Fanucci,763,Germany,Male,32,9,160680.41,1,30886.35,3,DIAMOND,600
15660866,Chimaobim,640,France,Female,29,3,0,1,2743.69,1,SILVER,956
15766609,Jowers,655,France,Female,47,10,0,1,167778.62,2,SILVER,989
15654230,Miller,526,Germany,Male,31,5,145537.21,1,132404.64,2,GOLD,537
15794566,Kirsova,678,France,Female,28,4,0,1,144423.17,5,PLATINUM,772
15800890,T'ien,554,France,Female,45,6,0,1,181204.5,3,DIAMOND,802
15697424,Ku,597,Spain,Female,30,2,119370.11,1,182726.22,4,SILVER,851
15724536,Chin,560,Spain,Female,28,1,0,1,120880.72,3,SILVER,451
15735878,Law,850,Germany,Female,47,10,134381.52,0,26812.89,4,DIAMOND,252
15707596,Chung,546,Germany,Female,74,8,114888.74,1,66732.63,1,PLATINUM,562
15657163,Cockrum,623,Germany,Male,42,1,149332.48,1,100834.22,4,DIAMOND,320
15622478,Greaves,698,France,Female,40,7,105061.74,1,107815.31,1,DIAMOND,448
15779529,Grant,620,France,Male,32,7,0,1,34665.79,3,PLATINUM,479
15636023,O'Donnell,619,France,Female,40,10,0,1,147093.84,3,DIAMOND,298
15582066,Maclean,561,France,Male,21,4,0,1,36942.35,3,DIAMOND,699
15666675,Hsieh,753,France,Female,39,7,155062.8,1,16460.77,3,GOLD,674
15732987,Hs?,721,Spain,Male,43,3,88798.34,0,45610.63,2,GOLD,592
15789432,Mazzanti,451,France,Male,33,6,0,1,184954.11,3,GOLD,268
15663161,Chiu,680,Germany,Female,51,5,143139.87,0,47795.43,1,DIAMOND,338
15694879,Reeves,590,Spain,Female,23,7,0,1,196789.9,1,SILVER,469
15593715,Castiglione,634,Germany,Male,27,3,107027.52,1,173425.68,1,PLATINUM,610
15575002,Ferguson,676,France,Male,29,4,140720.93,1,36221.18,5,PLATINUM,439
15622171,Nnamdi,642,France,Male,30,8,80964.57,1,174738.2,4,PLATINUM,270
15795224,Wu,760,France,Male,39,6,178585.46,1,67131.3,3,DIAMOND,790
15685346,Chu,736,Spain,Female,26,4,135889.13,1,165692.03,4,PLATINUM,253
15691808,King,656,France,Male,43,7,134919.85,1,194691.95,1,DIAMOND,421
15721007,Charlton,776,Germany,Male,33,8,115130.34,0,129525.5,4,GOLD,658
15794253,Marsh,832,Spain,Female,34,6,138190.13,0,146511.2,2,PLATINUM,424
15694453,Walker,631,Germany,Male,37,9,131519.49,1,51752.18,1,SILVER,404
15813113,Chang,795,Spain,Female,56,5,0,1,35418.69,5,PLATINUM,675
15614187,Pottinger,648,Germany,Female,39,3,126935.98,0,57995.74,1,PLATINUM,693
15619407,Buckley,615,France,Male,39,4,133707.09,1,108152.75,5,PLATINUM,358
15646227,Folliero,682,France,Female,27,1,97893.2,1,166144.98,5,DIAMOND,635
15660541,Olisanugo,694,France,Male,34,5,127900.03,1,101737.8,5,GOLD,325
15753874,Kent,694,France,Male,37,10,143835.47,0,33326.71,1,PLATINUM,992
15617877,Jessop,607,France,Male,44,0,0,1,81140.09,4,DIAMOND,430
15772073,Hodge,664,France,Male,48,10,0,1,140173.17,1,PLATINUM,495
15701537,Ignatiev,756,France,Male,60,2,0,1,166513.49,3,DIAMOND,858
15736228,Chambers,645,France,Female,40,3,129596.77,1,103232.6,4,SILVER,897
15780572,Mansom,653,Spain,Male,30,4,0,1,120736.04,5,DIAMOND,739
15769596,Yen,710,Germany,Female,24,2,110407.44,0,15832.43,4,SILVER,993
15586996,Azikiwe,697,France,Female,76,7,0,0,188772.45,3,DIAMOND,733
15722061,Allen,619,Germany,Female,41,8,142015.76,1,114323.66,5,DIAMOND,222
15638003,Komarova,648,Spain,Male,55,1,81370.07,0,181534.04,4,PLATINUM,564
15775590,Mackay,482,Germany,Female,48,2,69329.47,0,102640.52,5,DIAMOND,910
15730688,Yu,548,France,Female,28,8,116755.5,1,158585.17,1,GOLD,519
15753102,Curtis,752,Spain,Male,44,6,83870.33,1,178722.24,3,SILVER,238
15810075,Fang,648,France,Female,39,6,130694.89,1,153955.38,2,DIAMOND,912
15723373,Page,643,Spain,Female,34,8,117451.47,1,65374.86,2,DIAMOND,531
15795298,Olisaemeka,573,Germany,Female,35,9,206868.78,0,102986.15,3,SILVER,940
15584320,Brennan,686,France,Female,39,3,111695.62,0,136643.84,4,DIAMOND,408
15724161,Sutton,644,France,Female,40,9,137285.26,1,77063.63,3,GOLD,444
15750056,Hyde,702,France,Female,29,6,149218.39,1,9633.01,3,DIAMOND,739
15609637,Nkemakolam,652,France,Male,51,7,0,0,43496.36,5,PLATINUM,749
15794493,Chimaijem,641,Spain,Male,32,7,0,1,24267.28,4,GOLD,652
15569641,Sung,692,Germany,Female,41,8,130701.29,1,59354.24,2,SILVER,235
15815236,Chiganu,574,Spain,Male,34,5,0,0,28269.86,5,DIAMOND,626
15811177,Beneventi,643,France,Female,31,3,167949.48,1,143162.34,2,GOLD,906
15680587,Esposito,834,France,Male,23,4,131254.81,1,20199.3,4,SILVER,675
15672821,Owen,591,France,Male,28,5,0,1,48606.92,4,SILVER,916
15767681,Smalley,470,Spain,Male,34,9,0,0,89013.67,4,DIAMOND,568
15600379,Hsiung,608,Spain,Male,34,7,86656.13,0,59890.29,1,SILVER,252
15801336,Ch'ang,649,Germany,Female,37,8,114737.26,1,106655.88,1,DIAMOND,381
15721592,Barton,665,France,Female,38,5,0,1,156439.56,4,PLATINUM,837
15581282,Lucchese,651,France,Female,39,6,0,1,24176.44,1,SILVER,283
15746203,Hsia,555,Germany,Male,62,4,119817.33,0,43507.1,2,GOLD,697
15583137,Pope,637,France,Female,48,7,130806.99,1,132005.85,1,PLATINUM,358
15680752,Horrocks,675,France,Female,49,0,0,1,80496.71,4,SILVER,448
15688172,Tai,677,Spain,Male,40,5,0,1,88947.56,4,GOLD,314
15791373,Chikezie,850,Germany,Female,35,2,80931.75,0,12639.67,2,DIAMOND,983
15589449,Frye,815,France,Female,56,3,0,1,94248.16,3,GOLD,688
15692819,Toscani,665,Germany,Male,32,1,132178.67,0,11865.76,1,GOLD,274
15727467,Mellor,485,France,Female,27,3,0,1,141449.86,5,SILVER,901
15734312,Kang,577,Spain,Male,43,6,0,1,149457.81,3,DIAMOND,446
15764604,Sutherland,586,France,Female,35,7,164769.02,1,119814.25,3,SILVER,290
15613014,Hs?,722,Germany,Male,29,1,107233.85,1,24924.92,2,DIAMOND,941
15759684,Ting,528,France,Female,27,7,176227.07,0,139481.53,1,GOLD,875
15609669,Chuang,542,France,Female,39,4,109949.39,1,41268.65,4,SILVER,339
15685536,Chu,552,France,Female,34,5,0,1,1351.41,3,SILVER,712
15750447,Ozoemena,678,France,Female,60,10,117738.81,1,147489.76,4,DIAMOND,599
15663249,Howells,575,Spain,Female,37,9,133292.45,1,111175.09,2,PLATINUM,506
15638646,Lucchese,669,France,Female,43,1,160474.59,1,95963.14,3,DIAMOND,946
15734161,Nnonso,636,France,Male,43,6,0,1,43128.95,5,PLATINUM,748
15631070,Gerasimova,667,Germany,Male,55,9,154393.43,1,137674.96,3,SILVER,887
15761950,Woronoff,652,Germany,Female,45,9,110827.49,1,153383.54,3,PLATINUM,510
15649668,Wilhelm,637,Germany,Female,36,10,145750.45,1,96660.76,1,DIAMOND,407
15713912,Nebechukwu,516,Spain,Female,45,8,109044.3,0,115818.16,5,GOLD,229
15586757,Anenechukwu,801,France,Female,32,4,75170.54,1,37898.5,1,SILVER,451
15596522,Meredith,692,France,Female,42,2,0,1,145222.93,3,PLATINUM,498
15625395,Chinomso,585,France,Female,28,6,105795.9,1,41219.09,2,PLATINUM,446
15760570,Stephenson,590,France,Male,32,5,0,1,59249.83,4,GOLD,676
15566689,Chimaoke,554,Spain,Male,66,8,0,1,116747.62,1,PLATINUM,259
15725794,Winters,659,France,Female,49,1,0,1,116249.72,4,PLATINUM,219
15673539,Napolitani,690,France,Female,26,3,118097.87,1,61257.83,4,GOLD,979
15705298,L?,697,Germany,Male,29,0,172693.54,0,141798.98,2,DIAMOND,267
15675791,Williams,610,France,Male,36,4,129440.3,1,102638.35,4,PLATINUM,975
15747043,Giles,599,Spain,Male,36,4,0,0,13210.56,3,DIAMOND,928
15736397,Wang,544,France,Male,23,1,96471.2,1,35550.97,4,DIAMOND,487
15678201,Robertson,548,France,Female,46,1,0,1,104469.06,4,SILVER,842
15720745,Murray,635,Spain,Male,24,4,140197.18,1,142935.83,4,SILVER,907
15637593,Greco,722,France,Male,20,6,0,1,195486.28,5,DIAMOND,543
15598070,Marchesi,564,France,Female,33,4,135946.26,1,63170,3,DIAMOND,696
15787550,Chao,719,France,Male,69,3,0,1,58320.06,4,SILVER,489
15603942,Hawthorn,547,Germany,Male,50,3,81290.02,0,177747.03,4,DIAMOND,899
15733973,Bibi,850,France,Female,42,8,0,1,19632.64,5,DIAMOND,366
15596761,Hawdon,515,Germany,Male,60,9,113715.36,1,18424.24,1,GOLD,850
15652400,Moss,667,Spain,Male,56,2,168883.08,0,18897.78,2,PLATINUM,321
15717893,Briggs,607,Germany,Male,36,8,143421.74,1,97879.02,1,SILVER,641
15622585,McIntyre,525,France,Male,26,7,153644.39,1,63197.88,1,SILVER,988
15733964,Russo,606,Spain,Female,53,1,109330.06,1,75860.01,5,DIAMOND,582
15753861,Ballard,686,Germany,Female,27,1,115095.88,0,78622.46,2,DIAMOND,873
15747097,Hs?,611,France,Male,35,10,0,1,23598.23,5,SILVER,927
15594762,Pisani,827,Spain,Male,46,1,183276.32,1,13460.27,4,DIAMOND,511
15667417,Tao,572,France,Male,33,9,68193.72,1,19998.31,1,GOLD,269
15684861,Thomson,726,France,Female,32,8,0,0,185075.63,2,SILVER,233
15742204,Hsu,579,Germany,Male,31,6,139729.54,0,135815.38,4,SILVER,664
15623502,Morrison,598,Spain,Female,56,4,98365.33,1,44251.33,5,DIAMOND,850
15774872,Joslin,663,France,Male,36,10,0,1,136349.55,5,PLATINUM,839
15611191,Scott,505,Germany,Female,37,10,122453.97,1,52693.99,5,DIAMOND,254
15674331,Bidwill,576,Germany,Male,30,7,132174.41,0,93767.03,1,GOLD,546
15619465,Cameron,555,Spain,Female,24,2,0,0,197866.55,4,GOLD,347
15575247,Cartwright,524,France,Male,30,1,0,1,126812.85,3,DIAMOND,706
15695679,Yao,776,Spain,Male,39,2,104349.45,0,79503.05,2,DIAMOND,995
15713463,Tate,645,Germany,Female,41,2,138881.04,1,129936.53,2,GOLD,936
15785170,Neal,850,Germany,Female,32,0,116968.91,0,175094.62,2,PLATINUM,442
15796351,Yao,603,Germany,Male,35,1,105346.03,1,130379.5,5,SILVER,701
15639576,Burns,691,France,Male,26,9,136623.19,1,153228,3,GOLD,550
15693264,Onyinyechukwuka,583,France,Female,29,10,0,1,111285.85,4,SILVER,574
15589715,Fulks,584,France,Female,66,5,0,1,49553.38,4,GOLD,770
15769902,Christie,679,France,Female,33,6,0,1,98015.85,5,PLATINUM,521
15587177,Lloyd,646,France,Male,36,6,124445.52,1,88481.32,2,SILVER,621
15814553,Ball,559,France,Female,34,5,68999.66,1,66879.27,2,PLATINUM,840
15601550,Genovesi,595,Spain,Male,36,6,85768.42,1,24802.77,5,DIAMOND,301
15664907,Alexander,527,France,Male,47,1,0,1,21312.16,3,PLATINUM,590
15612465,Siciliano,684,Spain,Male,34,9,100628,1,190263.78,2,PLATINUM,451
15810800,Ositadimma,673,Spain,Female,32,0,0,1,72873.33,4,GOLD,726
15665760,Kazantsev,802,Spain,Male,38,7,0,0,57764.65,5,GOLD,476
15588080,Giles,675,France,Male,54,6,0,1,110273.84,2,SILVER,420
15776844,Hao,762,Spain,Female,19,6,0,1,55500.17,1,DIAMOND,931
15717560,Martin,580,France,Male,50,0,125647.36,1,57541.08,3,PLATINUM,548
15629739,Hartley,621,Germany,Female,31,8,100375.39,1,90384.26,5,DIAMOND,467
15729908,Allan,411,France,Female,36,10,0,0,120694.35,2,PLATINUM,329
15716781,Dolgorukova,815,France,Male,24,7,171922.72,0,178028.96,2,DIAMOND,458
15646936,Nnamdi,631,Germany,Female,32,2,146810.99,1,180990.29,1,GOLD,378
15768151,Romano,514,Germany,Female,45,3,109032.23,0,155407.21,2,DIAMOND,764
15579212,Chuang,638,France,Male,57,6,0,1,33676.48,4,GOLD,523
15721835,Owen,791,Spain,Male,25,7,0,1,89666.28,5,PLATINUM,740
15800515,Singh,516,France,Male,35,5,128653.59,1,127558.26,5,DIAMOND,595
15591279,Nwagugheuzo,734,France,Male,37,3,80387.81,0,77272.62,5,SILVER,350
15587419,Shipton,611,France,Male,58,8,0,0,107665.68,5,PLATINUM,294
15750335,Paterson,850,Germany,Male,43,0,108508.82,1,184044.8,5,PLATINUM,721
15699619,Rivas,641,France,Male,31,10,155978.17,1,91510.71,4,SILVER,990
15606472,Lung,585,France,Female,38,5,0,1,87363.56,1,GOLD,822
15778368,Allan,552,Germany,Male,50,4,121175.56,1,117505.07,1,DIAMOND,662
15671387,Fetherstonhaugh,507,France,Female,29,4,89349.47,0,180626.68,3,GOLD,889
15573926,Lung,735,Spain,Male,38,7,86131.71,0,93478.96,5,PLATINUM,692
15709183,Davidson,707,France,Female,58,3,102346.86,1,114672.64,5,PLATINUM,887
15577514,Mai,698,Germany,Female,36,7,121263.62,1,13387.88,3,DIAMOND,233
15778830,Dellucci,841,France,Male,31,2,0,1,173240.52,3,DIAMOND,647
15768072,Mitchell,688,Spain,Female,33,2,0,0,27557.18,1,DIAMOND,878
15768293,Sun,614,France,Male,51,3,0,1,5552.37,4,GOLD,705
15654456,Napolitano,511,Germany,Male,48,6,149726.08,0,88307.87,2,GOLD,527
15807525,Bailey,447,France,Male,43,2,0,1,33879.26,5,GOLD,348
15574372,Hoolan,738,France,Male,35,5,161274.05,1,181429.87,5,SILVER,566
15671249,Kent,422,France,Female,33,2,0,1,102655.31,4,SILVER,332
15779744,Chou,537,Spain,Male,30,1,103138.17,1,96555.42,4,SILVER,498
15624755,Pepper,707,Germany,Female,40,3,109628.44,1,189366.03,2,PLATINUM,361
15611430,Abramowitz,690,France,Male,54,5,0,1,12847.61,5,GOLD,439
15774744,Lord,664,Germany,Male,33,7,97286.16,1,143433.33,5,GOLD,334
15629885,Wilson,850,France,Female,33,7,118004.26,1,183983.82,5,SILVER,782
15708791,Abazu,584,Spain,Male,32,9,85534.83,0,169137.24,5,PLATINUM,226
15793890,Harriman,728,France,Female,59,4,0,1,163365.85,5,GOLD,296
15646091,Frankland,560,Spain,Female,43,4,95140.44,1,123181.44,5,DIAMOND,615
15596984,Pinto,629,France,Female,31,6,0,1,16447.6,3,PLATINUM,427
15800215,Kwemtochukwu,658,France,Male,25,3,0,0,173948.4,4,GOLD,399
15577806,Chiu,794,Germany,Female,54,1,75900.84,1,192154.66,4,GOLD,322
15749381,Yu,790,France,Female,41,2,126619.27,1,198224.38,4,DIAMOND,696
15683758,Onyekachukwu,640,France,Male,44,7,111833.47,1,67202.74,3,PLATINUM,355
15670615,Castiglione,652,Spain,Male,37,7,0,1,68789.93,4,GOLD,932
15715622,To Rot,583,France,Female,57,3,238387.56,0,147964.99,5,GOLD,552
15707634,Anenechukwu,775,France,Female,32,2,108698.96,1,161069.73,4,PLATINUM,236
15806901,Henderson,584,France,Female,39,2,112687.69,1,127749.61,4,PLATINUM,857
15775335,Ellis,635,Germany,Female,48,4,81556.89,1,191914.37,2,DIAMOND,488
15724150,Nkemdirim,814,France,Male,48,9,136596.85,1,185791.9,3,GOLD,935
15627220,Kang,735,Germany,Female,43,9,98807.45,0,184570.04,4,SILVER,730
15672330,Lear,678,France,Female,31,1,0,0,130446.65,2,GOLD,246
15668521,Jamieson,693,France,Male,37,1,0,1,82867.55,1,DIAMOND,502
15807837,Mazzanti,640,France,Female,30,6,107499.7,1,187632.22,5,DIAMOND,663
15592570,Marino,773,Spain,Female,23,8,0,1,56759.79,5,DIAMOND,359
15748589,Winter,736,France,Female,30,9,0,1,34180.33,3,GOLD,341
15635893,T'ien,693,France,Female,28,8,0,1,158545.25,1,PLATINUM,846
15757632,Hughes-Jones,496,France,Female,41,1,176024.05,1,182337.98,1,DIAMOND,754
15691863,Cody,751,France,Female,39,3,0,1,84175.34,4,DIAMOND,254
15706071,Hunt,528,Germany,Male,39,0,127631.62,0,22197.8,4,PLATINUM,654
15654296,Estrada,754,Spain,Female,19,9,0,1,189641.11,3,SILVER,933
15755018,Dickinson,568,Germany,Female,26,10,109819.16,1,154491.39,2,SILVER,865
15594041,Fanucci,592,Spain,Female,41,2,138734.94,1,90020.74,1,PLATINUM,308
15670587,Yang,558,Germany,Male,25,10,111363.1,1,197264.35,4,PLATINUM,837
15724527,Forbes,825,France,Male,34,9,0,1,31933.06,3,SILVER,941
15801904,Heard,677,Germany,Male,28,0,143988,1,8755.69,4,PLATINUM,658
15658195,Efremova,653,France,Male,34,5,118838.75,1,52820.13,2,GOLD,360
15630113,Morphett,593,Spain,Male,35,4,161637.75,1,20008.46,1,GOLD,391
15784320,Lenhardt,632,France,Female,44,3,133793.89,1,34607.14,1,SILVER,621
15676513,Burns,601,Germany,Male,35,8,71553.83,1,177384.45,4,DIAMOND,448
15574072,Ch'ien,786,France,Female,62,8,0,1,165702.64,2,SILVER,765
15633854,Sun,654,France,Female,40,3,0,1,167889.1,4,DIAMOND,428
15618566,Jamieson,572,France,Female,38,7,0,1,133122.62,1,PLATINUM,739
15733014,Nolan,813,France,Female,62,10,64667.95,0,140454.14,4,SILVER,691
15753343,Barry,523,France,Female,28,2,121164.11,1,59938.81,3,GOLD,496
15746076,Saunders,506,Spain,Male,50,3,0,1,12016.79,3,DIAMOND,295
15608226,McMorran,513,Spain,Male,72,3,98903.06,1,81251.24,5,DIAMOND,842
15605684,Phelan,664,France,Female,31,7,104158.84,1,134169.85,2,PLATINUM,951
15638988,Fu,684,France,Male,54,6,0,1,94888.6,3,SILVER,335
15628767,Hotchin,608,Spain,Female,63,3,139529.93,1,175696.16,2,GOLD,961
15737977,Aksyonov,527,France,Female,25,6,0,0,96758.58,3,SILVER,430
15758116,Rossi,666,France,Male,53,5,64646.7,1,128019.48,3,GOLD,580
15575119,Hughes,779,France,Male,71,3,0,1,146895.36,1,PLATINUM,858
15625126,Duncan,629,France,Female,40,6,0,1,139356.3,4,SILVER,327
15567114,McGarry,430,France,Male,35,1,118894.22,0,2923.61,5,SILVER,873
15672242,Aksenov,712,France,Male,24,2,0,0,121232.51,5,GOLD,264
15681327,Akhtar,682,France,Male,30,9,0,1,2053.42,5,SILVER,456
15802585,Pisani,634,France,Female,41,8,68213.99,1,6382.46,3,SILVER,911
15740630,Pisano,487,Spain,Female,31,1,0,1,158750.13,3,SILVER,546
15815420,McDaniels,808,Spain,Male,47,8,139196,0,74028.36,2,SILVER,801
15711468,Tennant,527,France,Female,32,7,0,1,44099.75,3,GOLD,718
15799626,Donaghy,637,Germany,Male,50,4,126345.55,0,17323,3,PLATINUM,683
15659325,Todd,802,Spain,Male,40,5,0,1,175043.69,4,GOLD,332
15651352,Tobenna,529,France,Female,38,2,0,1,146388.85,5,DIAMOND,339
15684925,Vicars,850,France,Female,43,3,0,0,2465.8,4,GOLD,452
15657439,Chao,738,France,Male,18,4,0,1,47799.15,5,PLATINUM,739
15574122,Tien,817,France,Male,34,5,129278.43,0,165562.84,1,DIAMOND,703
15720508,Hsing,735,France,Male,31,3,119558.35,0,72927.68,1,GOLD,386
15599078,Yang,619,Germany,Female,41,5,92467.58,1,38270.47,3,GOLD,569
15702300,Walker,671,France,Male,27,5,0,0,120893.07,4,GOLD,962
15660735,T'ang,581,Spain,Female,31,6,0,1,188377.21,1,SILVER,644
15671390,Chukwukere,690,Spain,Male,36,10,0,1,55902.93,2,GOLD,876
15647385,Ch'iu,579,Spain,Male,56,4,99340.83,0,4523.74,1,DIAMOND,806
15739223,Pai,688,Spain,Female,24,3,0,1,102195.16,5,DIAMOND,739
15631305,Franklin,599,Spain,Female,28,4,126833.79,1,60843.09,5,PLATINUM,252
15809263,Y?,729,Germany,Male,29,5,109676.52,1,25548.47,4,PLATINUM,790
15640866,Peng,718,France,Female,29,3,0,0,134462.29,4,PLATINUM,253
15775663,Otitodilichukwu,712,Germany,Male,53,6,134729.99,1,132702.64,2,DIAMOND,856
15631800,Pagnotto,474,France,Male,37,3,98431.37,0,75698.44,4,DIAMOND,972
15654292,Vessels,565,Germany,Male,33,8,130368.31,1,105642.43,3,GOLD,860
15648320,Heller,658,France,Female,31,7,123974.96,1,102153.75,3,DIAMOND,226
15726747,Donaldson,714,France,Male,63,4,138082.16,0,166677.54,1,GOLD,945
15694510,Ifeanyichukwu,725,France,Male,45,1,129855.32,0,24218.65,2,SILVER,917
15572291,Kao,825,France,Male,40,6,132308.22,0,117122.5,2,PLATINUM,465
15603465,Dunn,665,Germany,Female,45,5,155447.65,1,51871.95,4,PLATINUM,511
15685628,Calabresi,670,Spain,Male,35,2,124268.64,0,84321.03,4,DIAMOND,301
15792729,Holland,474,Germany,Female,34,9,176311.36,1,160213.27,3,SILVER,724
15767414,Calabresi,591,France,Male,40,2,99886.42,1,88695.19,2,GOLD,675
15568044,Butusov,508,France,Female,31,7,0,1,6123.15,4,GOLD,573
15751333,Atkinson,695,France,Female,36,2,0,0,167749.54,3,SILVER,463
15623062,Vasilyeva,660,Germany,Male,24,5,85089.3,1,71638,3,PLATINUM,809
15713621,Mollison,687,Germany,Male,41,10,134318.21,1,198064.52,4,DIAMOND,402
15670668,Webb,658,Germany,Male,29,5,75395.53,0,54914.92,4,PLATINUM,298
15750638,Obiajulu,705,Germany,Female,33,5,116765.7,0,190659.17,1,SILVER,711
15747878,Aiken,739,Spain,Male,60,4,0,1,51637.67,1,DIAMOND,457
15726796,Brabyn,844,France,Male,38,7,111501.66,1,119333.38,5,SILVER,962
15754952,Su,602,Germany,Female,48,7,76595.08,0,127095.14,3,PLATINUM,558
15652192,Traeger,759,France,Female,33,9,160541.36,0,93541.14,4,SILVER,497
15681924,Ekwueme,747,Germany,Male,38,2,129728.6,1,89289.54,2,PLATINUM,747
15763544,Thompson,673,France,Male,47,1,0,0,108762.16,5,SILVER,382
15764431,Chinwenma,671,Spain,Female,34,5,130929.02,1,28238.25,1,PLATINUM,586
15684010,Tuan,640,Germany,Female,74,2,116800.25,1,34130.43,1,PLATINUM,947
15648881,Tsai,581,Germany,Male,40,0,101016.53,0,7926.35,3,SILVER,783
15733303,Liu,630,France,Male,67,5,0,1,27330.27,3,SILVER,556
15643294,Robinson,703,France,Female,33,8,190566.65,1,79997.14,3,PLATINUM,708
15749905,Carr,698,Spain,Female,47,6,0,1,50213.81,4,PLATINUM,625
15625175,Palerma,742,Germany,Female,43,6,97067.69,0,60920.03,5,GOLD,375
15643967,Chineze,652,France,Female,37,4,92208.54,0,197699.8,3,PLATINUM,822
15578251,Fang,644,France,Male,37,2,186347.97,1,92809.73,4,SILVER,499
15772573,Simpson,735,Spain,Male,55,2,103176.62,0,163516.16,2,PLATINUM,708
15733234,Moretti,777,France,Female,58,4,0,1,62449.07,3,GOLD,852
15721582,Hale,644,Germany,Female,40,4,77270.08,1,115800.1,3,DIAMOND,748
15628219,Benson,665,Germany,Female,37,3,111911.63,1,110359.68,4,GOLD,413
15571302,Estep,529,Germany,Male,72,5,94216.05,1,78695.68,2,DIAMOND,712
15637178,Mishina,803,Spain,Female,45,7,0,1,128378.04,1,PLATINUM,589
15601184,Abramovich,604,Spain,Female,26,3,0,1,155248.62,4,SILVER,679
15629511,Lavrentiev,738,France,Male,49,6,106770.82,1,123499.27,1,PLATINUM,315
15570629,Alexeyeva,655,Germany,Female,72,5,138089.97,1,99920.41,3,GOLD,766
15665766,T'ang,698,Germany,Male,39,9,133191.19,0,53289.49,2,DIAMOND,428
15693732,Kilgour,775,France,Female,66,9,0,1,67622.34,3,PLATINUM,826
15765982,Chin,735,France,Male,41,7,74135.85,1,11783.1,2,GOLD,750
15582016,Fiorentini,766,Spain,Male,41,6,99208.46,1,62402.38,4,GOLD,224
15798024,Lori,537,Germany,Male,84,8,92242.34,1,186235.98,3,SILVER,768
15588622,Marchesi,599,Germany,Male,25,7,108380.72,1,79005.95,1,SILVER,933
15724863,Sheppard,420,Spain,Female,55,4,91893.32,1,144870.28,3,GOLD,970
15618213,Nnanna,674,France,Female,32,7,85757.93,1,95481,2,DIAMOND,929
15780411,Norris,570,France,Female,46,3,0,0,820.46,3,SILVER,909
15725429,Vincent,623,Germany,Male,33,8,96759.42,1,174777.98,2,SILVER,357
15600626,Bradley,710,France,Male,30,6,0,1,8991.17,2,PLATINUM,834
15668460,Bellucci,466,France,Male,29,6,0,1,2797.27,2,GOLD,824
15576263,Clements,759,France,Female,22,5,0,1,22303.17,1,DIAMOND,758
15720354,Knowles,581,France,Male,71,4,0,1,197562.08,2,DIAMOND,759
15691624,Chidiebere,820,France,Male,33,2,132150.26,1,23067.97,2,GOLD,796
15793196,Kelly,759,France,Male,41,9,0,0,190294.12,4,GOLD,498
15633352,Okwukwe,628,France,Female,31,6,175443.75,1,113167.17,2,GOLD,559
15750874,Onyemere,676,France,Male,31,3,78990.15,1,124777.14,1,SILVER,225
15588923,Murphy,591,France,Female,33,4,113743.37,1,124625.08,2,SILVER,947
15715745,Elliott,690,France,Female,26,5,157624.84,1,49599.27,5,DIAMOND,881
15611800,Loggia,624,France,Female,62,7,125163.62,1,151411.5,5,GOLD,513
15576928,Walsh,573,France,Female,23,2,0,1,122964.18,4,PLATINUM,554
15793693,Mahomed,694,France,Male,60,9,0,1,57088.97,4,GOLD,647
15581252,Dolgorukova,632,Spain,Female,29,7,80922.75,1,7820.78,2,SILVER,434
15797760,Bogdanov,632,France,Male,40,3,193354.86,1,149188.41,4,GOLD,462
15790564,She,832,Germany,Female,40,9,107648.94,1,134638.97,2,PLATINUM,583
15593736,Cook,598,Germany,Female,46,7,131769.04,0,184980.23,2,GOLD,911
15595937,Bruno,430,Germany,Male,36,1,138992.48,0,122373.42,3,SILVER,770
15815628,Moysey,711,France,Female,37,8,113899.92,0,80215.2,3,SILVER,436
15782802,Beneventi,582,Germany,Male,26,6,114450.32,1,14081.64,2,SILVER,480
15627412,Ferri,605,France,Male,39,3,0,1,199390.45,3,SILVER,405
15734609,Skinner,657,France,Female,37,2,0,1,7667.48,2,DIAMOND,398
15710689,Angel,578,Spain,Male,40,6,63609.92,0,74965.61,5,SILVER,783
15565806,Toosey,532,France,Male,38,9,0,0,30583.95,2,PLATINUM,396
15815530,Chin,612,France,Female,42,10,75497.51,0,149682.78,2,DIAMOND,240
15632272,Lung,792,France,Female,42,2,0,1,92664.09,3,PLATINUM,522
15684103,Mellor,674,France,Female,26,10,0,1,138423.1,1,PLATINUM,664
15654519,Hassall,680,France,Male,31,1,0,1,3148.2,2,GOLD,442
15767722,Richardson,593,France,Female,39,0,117704.73,1,197933.5,4,DIAMOND,694
